date;close
2030-04-01 00:00:00;176.40320675105488
2030-05-01 00:00:00;174.8824894514768
2030-06-01 00:00:00;173.36177215189875
2030-07-01 00:00:00;171.8410548523207
2030-08-01 00:00:00;170.32033755274264
2030-09-01 00:00:00;168.79962025316456
2030-10-01 00:00:00;167.2789029535865
2030-11-01 00:00:00;165.75818565400846
2030-12-01 00:00:00;164.2374683544304
2031-01-01 00:00:00;162.71675105485235
2031-02-01 00:00:00;161.19603375527427
2031-03-01 00:00:00;159.67531645569622
2031-04-01 00:00:00;158.15459915611817
2031-05-01 00:00:00;156.6338818565401
2031-06-01 00:00:00;155.11316455696203
2031-07-01 00:00:00;153.59244725738398
2031-08-01 00:00:00;152.07172995780593
2031-09-01 00:00:00;150.55101265822788
2031-10-01 00:00:00;149.0302953586498
2031-11-01 00:00:00;147.50957805907174
2031-12-01 00:00:00;145.9888607594937
2032-01-01 00:00:00;144.46814345991564
2032-02-01 00:00:00;142.94742616033756
2032-03-01 00:00:00;141.4267088607595
2032-04-01 00:00:00;139.90599156118145
2032-05-01 00:00:00;138.3852742616034
2032-06-01 00:00:00;136.86455696202535
2032-07-01 00:00:00;135.34383966244727
2032-08-01 00:00:00;133.8231223628692
2032-09-01 00:00:00;132.30240506329116
2032-10-01 00:00:00;130.7816877637131
2032-11-01 00:00:00;129.26097046413503
2032-12-01 00:00:00;127.74025316455698
2033-01-01 00:00:00;126.21953586497892
2033-02-01 00:00:00;124.69881856540087
2033-03-01 00:00:00;123.17810126582279
2033-04-01 00:00:00;121.65738396624474
2033-05-01 00:00:00;120.13666666666668
2033-06-01 00:00:00;118.61594936708863
2033-07-01 00:00:00;117.09523206751055
2033-08-01 00:00:00;115.5745147679325
2033-09-01 00:00:00;114.05379746835445
2033-10-01 00:00:00;112.5330801687764
2033-11-01 00:00:00;111.01236286919834
2033-12-01 00:00:00;109.49164556962026
2034-01-01 00:00:00;107.97092827004221
2034-02-01 00:00:00;106.45021097046416
2034-03-01 00:00:00;104.9294936708861
2034-04-01 00:00:00;103.40877637130802
2034-05-01 00:00:00;101.88805907172997
2034-06-01 00:00:00;100.36734177215192
2034-07-01 00:00:00;98.84662447257386
2034-08-01 00:00:00;97.32590717299581
2034-09-01 00:00:00;95.80518987341776
2034-10-01 00:00:00;94.28447257383965
2034-11-01 00:00:00;92.7637552742616
2034-12-01 00:00:00;91.24303797468355
2035-01-01 00:00:00;89.7223206751055
2035-02-01 00:00:00;88.20160337552744
2035-03-01 00:00:00;86.68088607594939
2035-04-01 00:00:00;85.16016877637134
2035-05-01 00:00:00;83.63945147679328
2035-06-01 00:00:00;82.11873417721523
2035-07-01 00:00:00;80.59801687763712
2035-08-01 00:00:00;79.07729957805907
2035-09-01 00:00:00;77.55658227848102
2035-10-01 00:00:00;76.03586497890296
2035-11-01 00:00:00;74.51514767932491
2035-12-01 00:00:00;72.99443037974686
2036-01-01 00:00:00;71.4737130801688
2036-02-01 00:00:00;69.95299578059075
2036-03-01 00:00:00;68.4322784810127
2036-04-01 00:00:00;66.91156118143459
2036-05-01 00:00:00;65.39084388185654
2036-06-01 00:00:00;63.87012658227849
2036-07-01 00:00:00;62.349409282700435
2036-08-01 00:00:00;60.82869198312238
2036-09-01 00:00:00;59.30797468354433
2036-10-01 00:00:00;57.78725738396628
2036-11-01 00:00:00;56.266540084388225
2036-12-01 00:00:00;54.745822784810116
2037-01-01 00:00:00;53.22510548523206
2037-02-01 00:00:00;51.70438818565401
2037-03-01 00:00:00;50.18367088607596
2037-04-01 00:00:00;48.662953586497906
2037-05-01 00:00:00;47.142236286919854
2037-06-01 00:00:00;45.6215189873418
2037-07-01 00:00:00;44.10080168776375
2037-08-01 00:00:00;42.580084388185696
2037-09-01 00:00:00;41.05936708860759
2037-10-01 00:00:00;39.538649789029535
2037-11-01 00:00:00;38.01793248945148
2037-12-01 00:00:00;36.49721518987343
2038-01-01 00:00:00;34.97649789029538
2038-02-01 00:00:00;33.455780590717325
2038-03-01 00:00:00;31.935063291139272
2038-04-01 00:00:00;30.41434599156122
2038-05-01 00:00:00;28.89362869198311
2038-06-01 00:00:00;27.372911392405058
2038-07-01 00:00:00;25.852194092827006
2038-08-01 00:00:00;24.331476793248953
2038-09-01 00:00:00;22.8107594936709
2038-10-01 00:00:00;21.290042194092848
2038-11-01 00:00:00;19.769324894514796
2038-12-01 00:00:00;18.248607594936743
2039-01-01 00:00:00;16.72789029535869
2039-02-01 00:00:00;15.207172995780581
2039-03-01 00:00:00;13.686455696202529
2039-04-01 00:00:00;12.165738396624477
2039-05-01 00:00:00;10.645021097046424
2039-06-01 00:00:00;9.124303797468372
2039-07-01 00:00:00;7.603586497890319
2039-08-01 00:00:00;6.082869198312267
2039-09-01 00:00:00;4.562151898734214
2039-10-01 00:00:00;3.041434599156105
2039-11-01 00:00:00;1.5207172995780525
